Latitude (N) = 48.2575; Longitude (E) = 16.4333; Altitude = 190; 
mperature [C]; Relative Humidity [%]; Global Horizontal Radiation [W/m2];  Diffuse Horizontal Radiation [W/m2]; Direct Horizontal Radiation [W/m2]
20.09.2009 18:00:00; 20.3; 63; 0; 0; 0
20.09.2009 19:00:00; 19.2; 69; 0; 0; 0
20.09.2009 20:00:00; 17; 83; 0; 0; 0
20.09.2009 21:00:00; 16.1; 88; 0; 0; 0
20.09.2009 22:00:00; 15.3; 90; 0; 0; 0
20.09.2009 23:00:00; 14.5; 91; 0; 0; 0
21.09.2009 00:00:00; 14; 92; 0; 0; 0
21.09.2009 01:00:00; 13.5; 92; 0; 0; 0
21.09.2009 02:00:00; 13.1; 93; 0; 0; 0
21.09.2009 03:00:00; 12.7; 94; 0; 0; 0
21.09.2009 04:00:00; 12.6; 94; 0; 0; 0
21.09.2009 05:00:00; 12.7; 95; 0; 0; 0
21.09.2009 06:00:00; 14.4; 94; 0; 0; 0
21.09.2009 07:00:00; 16.6; 83; 227; 40.179; 186.821
21.09.2009 08:00:00; 18.5; 63; 376; 66.552; 309.448
21.09.2009 09:00:00; 20.2; 59; 511; 90.447; 420.553
21.09.2009 10:00:00; 21.6; 59; 593; 120.318; 472.682
21.09.2009 11:00:00; 22.7; 57; 621; 163.365; 457.635
21.09.2009 12:00:00; 24; 54; 612; 187.099; 424.901
21.09.2009 13:00:00; 24.9; 52; 557; 199.76; 357.24
21.09.2009 14:00:00; 24.9; 50; 453; 203.214; 249.786
21.09.2009 15:00:00; 25.1; 50; 299; 190.13; 108.87
21.09.2009 16:00:00; 23.6; 48; 124; 114.467; 9.53327
21.09.2009 17:00:00; 22; 52; 28; 26.9053; 1.09472
21.09.2009 18:00:00; 18; 74; 0; 0; 0
21.09.2009 19:00:00; 17.1; 82; 0; 0; 0
21.09.2009 20:00:00; 16.7; 88; 0; 0; 0
21.09.2009 21:00:00; 15.9; 91; 0; 0; 0
21.09.2009 22:00:00; 15.5; 92; 0; 0; 0
21.09.2009 23:00:00; 14.6; 94; 0; 0; 0
22.09.2009 00:00:00; 14.4; 93; 0; 0; 0
22.09.2009 01:00:00; 14.2; 94; 0; 0; 0
22.09.2009 02:00:00; 14.8; 95; 0; 0; 0
22.09.2009 03:00:00; 14.2; 95; 0; 0; 0
22.09.2009 04:00:00; 13.9; 96; 0; 0; 0
22.09.2009 05:00:00; 13.6; 96; 0; 0; 0
22.09.2009 06:00:00; 14.4; 96; 0; 0; 0
22.09.2009 07:00:00; 15.6; 93; 167; 74.4901; 92.5099
22.09.2009 08:00:00; 18.5; 79; 368; 65.136; 302.864
22.09.2009 09:00:00; 20.6; 70; 501; 88.677; 412.323
22.09.2009 10:00:00; 22.7; 60; 587; 121.147; 465.853
22.09.2009 11:00:00; 24.1; 51; 621; 157.491; 463.509
22.09.2009 12:00:00; 25.2; 45; 617; 176.418; 440.582
22.09.2009 13:00:00; 26; 40; 566; 186.207; 379.793
22.09.2009 14:00:00; 26.2; 40; 449; 200.809; 248.191
22.09.2009 15:00:00; 26.3; 40; 314; 181.079; 132.921
22.09.2009 16:00:00; 24.6; 43; 146; 127.619; 18.3813
22.09.2009 17:00:00; 21.2; 55; 28; 26.8507; 1.14925
22.09.2009 18:00:00; 18.3; 73; 0; 0; 0
22.09.2009 19:00:00; 16.9; 84; 0; 0; 0
22.09.2009 20:00:00; 16.2; 88; 0; 0; 0
22.09.2009 21:00:00; 15.3; 90; 0; 0; 0
22.09.2009 22:00:00; 14.7; 91; 0; 0; 0
22.09.2009 23:00:00; 14.1; 92; 0; 0; 0
23.09.2009 00:00:00; 13.4; 93; 0; 0; 0
23.09.2009 01:00:00; 13.3; 92; 0; 0; 0
23.09.2009 02:00:00; 13.4; 94; 0; 0; 0
23.09.2009 03:00:00; 13.2; 94; 0; 0; 0
23.09.2009 04:00:00; 12.9; 94; 0; 0; 0
23.09.2009 05:00:00; 12.9; 94; 0; 0; 0
23.09.2009 06:00:00; 14.2; 93; 0; 0; 0
23.09.2009 07:00:00; 16.7; 82; 228; 40.356; 187.644
23.09.2009 08:00:00; 19.4; 70; 375; 66.375; 308.625
23.09.2009 09:00:00; 21.5; 64; 495; 89.2607; 405.739
23.09.2009 10:00:00; 22.6; 61; 573; 130.866; 442.134
23.09.2009 11:00:00; 24.5; 55; 618; 154.671; 463.329
23.09.2009 12:00:00; 25.6; 49; 592; 194.202; 397.798
23.09.2009 13:00:00; 26.1; 49; 503; 229.529; 273.471
23.09.2009 14:00:00; 26.7; 47; 431; 207.205; 223.795
23.09.2009 15:00:00; 26.1; 48; 292; 184.812; 107.188
23.09.2009 16:00:00; 24.7; 51; 149; 125.928; 23.0716
23.09.2009 17:00:00; 21.3; 65; 28; 26.7905; 1.20953
23.09.2009 18:00:00; 19; 79; 0; 0; 0
23.09.2009 19:00:00; 17.9; 86; 0; 0; 0
23.09.2009 20:00:00; 16.9; 88; 0; 0; 0
23.09.2009 21:00:00; 16.1; 89; 0; 0; 0
23.09.2009 22:00:00; 15.7; 91; 0; 0; 0
23.09.2009 23:00:00; 15.4; 91; 0; 0; 0
24.09.2009 00:00:00; 15.2; 92; 0; 0; 0
24.09.2009 01:00:00; 15.6; 89; 0; 0; 0
24.09.2009 02:00:00; 17; 83; 0; 0; 0
24.09.2009 03:00:00; 17.1; 81; 0; 0; 0
24.09.2009 04:00:00; 16.7; 80; 0; 0; 0
24.09.2009 05:00:00; 16.1; 83; 0; 0; 0
24.09.2009 06:00:00; 17; 79; 0; 0; 0
24.09.2009 07:00:00; 17.9; 73; 210; 37.17; 172.83
24.09.2009 08:00:00; 19.7; 58; 379; 67.083; 311.917
24.09.2009 09:00:00; 20.9; 55; 512; 90.624; 421.376
24.09.2009 10:00:00; 21.9; 54; 588; 107.535; 480.465
24.09.2009 11:00:00; 23.5; 51; 605; 162.215; 442.785
24.09.2009 12:00:00; 24.1; 49; 592; 188.519; 403.481
24.09.2009 13:00:00; 24.2; 49; 526; 208.286; 317.714
24.09.2009 14:00:00; 24.2; 49; 407; 215.735; 191.265
24.09.2009 15:00:00; 23.3; 49; 227; 188.102; 38.8981
24.09.2009 16:00:00; 22.4; 52; 112; 103.713; 8.28746
24.09.2009 17:00:00; 19.8; 66; 21; 20.282; 0.718015
24.09.2009 18:00:00; 19; 72; 0; 0; 0
24.09.2009 19:00:00; 18.4; 75; 0; 0; 0
24.09.2009 20:00:00; 18.3; 72; 0; 0; 0
24.09.2009 21:00:00; 17.6; 73; 0; 0; 0
24.09.2009 22:00:00; 18.1; 72; 0; 0; 0
24.09.2009 23:00:00; 17.4; 76; 0; 0; 0
25.09.2009 00:00:00; 17.4; 75; 0; 0; 0
25.09.2009 01:00:00; 16.8; 78; 0; 0; 0
25.09.2009 02:00:00; 16.3; 81; 0; 0; 0
25.09.2009 03:00:00; 16.2; 83; 0; 0; 0
25.09.2009 04:00:00; 16.5; 81; 0; 0; 0
25.09.2009 05:00:00; 16.3; 79; 0; 0; 0
25.09.2009 06:00:00; 16.1; 79; 15; 8.21748; 6.78252
25.09.2009 07:00:00; 16.3; 73; 96; 84.122; 11.878
25.09.2009 08:00:00; 16.3; 78; 121; 113.272; 7.7279
25.09.2009 09:00:00; 17; 69; 171; 159.793; 11.2073
25.09.2009 10:00:00; 18.7; 63; 393; 248.08; 144.92
25.09.2009 11:00:00; 18.9; 62; 510; 235.722; 274.278
25.09.2009 12:00:00; 19.1; 64; 445; 275.283; 169.717
25.09.2009 13:00:00; 20.5; 53; 466; 242.015; 223.985
25.09.2009 14:00:00; 21; 52; 433; 196.093; 236.907
25.09.2009 15:00:00; 20; 53; 298; 175.025; 122.975
25.09.2009 16:00:00; 18.6; 56; 154; 121.401; 32.5991
25.09.2009 17:00:00; 16.6; 68; 21; 20.2399; 0.760052
25.09.2009 18:00:00; 15.7; 71; 0; 0; 0
25.09.2009 19:00:00; 15.2; 77; 0; 0; 0
25.09.2009 20:00:00; 13.9; 82; 0; 0; 0
25.09.2009 21:00:00; 13.4; 81; 0; 0; 0
25.09.2009 22:00:00; 12.9; 80; 0; 0; 0
25.09.2009 23:00:00; 12.4; 81; 0; 0; 0
26.09.2009 00:00:00; 12; 82; 0; 0; 0
26.09.2009 01:00:00; 12; 82; 0; 0; 0
26.09.2009 02:00:00; 11.8; 82; 0; 0; 0
26.09.2009 03:00:00; 11.2; 85; 0; 0; 0
26.09.2009 04:00:00; 10.3; 88; 0; 0; 0
26.09.2009 05:00:00; 10; 90; 0; 0; 0
26.09.2009 06:00:00; 11.3; 87; 0; 0; 0
26.09.2009 07:00:00; 13.2; 80; 247; 43.719; 203.281
26.09.2009 08:00:00; 14.5; 73; 402; 71.154; 330.846
26.09.2009 09:00:00; 15.9; 67; 523; 92.571; 430.429
26.09.2009 10:00:00; 17.1; 61; 608; 107.616; 500.384
26.09.2009 11:00:00; 18.8; 56; 639; 113.103; 525.897
26.09.2009 12:00:00; 20.1; 50; 624; 143.88; 480.12
26.09.2009 13:00:00; 20.8; 47; 558; 169.284; 388.716
26.09.2009 14:00:00; 21.5; 43; 455; 174.853; 280.147
26.09.2009 15:00:00; 21.2; 47; 312; 164.489; 147.511
26.09.2009 16:00:00; 19.8; 48; 146; 118.485; 27.5148
26.09.2009 17:00:00; 17.8; 54; 21; 20.1927; 0.807259
26.09.2009 18:00:00; 15.5; 64; 0; 0; 0
26.09.2009 19:00:00; 13.4; 78; 0; 0; 0
26.09.2009 20:00:00; 12.4; 84; 0; 0; 0
26.09.2009 21:00:00; 11.6; 86; 0; 0; 0
26.09.2009 22:00:00; 10.6; 90; 0; 0; 0
26.09.2009 23:00:00; 9.8; 92; 0; 0; 0
27.09.2009 00:00:00; 9.6; 94; 0; 0; 0
27.09.2009 01:00:00; 9; 94; 0; 0; 0
27.09.2009 02:00:00; 9.3; 94; 0; 0; 0
27.09.2009 03:00:00; 8.9; 94; 0; 0; 0
27.09.2009 04:00:00; 8.8; 94; 0; 0; 0
27.09.2009 05:00:00; 8.2; 95; 0; 0; 0
27.09.2009 06:00:00; 10.3; 90; 0; 0; 0
27.09.2009 07:00:00; 13.3; 76; 234; 41.418; 192.582
27.09.2009 08:00:00; 16.2; 65; 382; 67.614; 314.386
27.09.2009 09:00:00; 18.9; 58; 507; 89.739; 417.261
27.09.2009 10:00:00; 20.7; 50; 576; 102.471; 473.529
27.09.2009 11:00:00; 22.4; 46; 610; 138.457; 471.543
27.09.2009 12:00:00; 22.8; 44; 562; 198.182; 363.818
27.09.2009 13:00:00; 22.7; 44; 431; 249.948; 181.052
27.09.2009 14:00:00; 23.2; 42; 412; 199.218; 212.782
27.09.2009 15:00:00; 22.5; 42; 287; 171.027; 115.973
27.09.2009 16:00:00; 21.5; 44; 147; 115.958; 31.0422
27.09.2009 17:00:00; 20; 47; 21; 20.1394; 0.860624
27.09.2009 18:00:00; 18.8; 51; 0; 0; 0
27.09.2009 19:00:00; 17.3; 58; 0; 0; 0
27.09.2009 20:00:00; 15.6; 69; 0; 0; 0
27.09.2009 21:00:00; 15.4; 74; 0; 0; 0
27.09.2009 22:00:00; 14.7; 77; 0; 0; 0
27.09.2009 23:00:00; 12.6; 86; 0; 0; 0
28.09.2009 00:00:00; 11.3; 91; 0; 0; 0
28.09.2009 01:00:00; 10.6; 92; 0; 0; 0
28.09.2009 02:00:00; 10.4; 94; 0; 0; 0
28.09.2009 03:00:00; 10.5; 93; 0; 0; 0
28.09.2009 04:00:00; 9.9; 94; 0; 0; 0
28.09.2009 05:00:00; 9.6; 95; 0; 0; 0
28.09.2009 06:00:00; 11.7; 92; 0; 0; 0
28.09.2009 07:00:00; 14.8; 80; 196; 34.692; 161.308
28.09.2009 08:00:00; 16.7; 72; 337; 64.53; 272.47
28.09.2009 09:00:00; 19.2; 65; 454; 106.279; 347.721
28.09.2009 10:00:00; 22.3; 55; 554; 121.596; 432.404
28.09.2009 11:00:00; 23.1; 52; 594; 149.404; 444.596
28.09.2009 12:00:00; 23.5; 50; 0; 0; 0
28.09.2009 13:00:00; 24; 51; 549; 165.245; 383.755
28.09.2009 14:00:00; 24.1; 49; 438; 176.594; 261.406
28.09.2009 15:00:00; 23.2; 52; 293; 164.459; 128.541
28.09.2009 16:00:00; 21.8; 53; 141; 113.152; 27.8484
28.09.2009 17:00:00; 20.1; 58; 23; 21.8947; 1.10526
28.09.2009 18:00:00; 19.3; 61; 0; 0; 0
28.09.2009 19:00:00; 18.9; 60; 0; 0; 0
28.09.2009 20:00:00; 18.4; 61; 0; 0; 0
28.09.2009 21:00:00; 17.3; 63; 0; 0; 0
28.09.2009 22:00:00; 17.8; 62; 0; 0; 0
28.09.2009 23:00:00; 17.2; 64; 0; 0; 0
29.09.2009 00:00:00; 15; 75; 0; 0; 0
29.09.2009 01:00:00; 14.1; 83; 0; 0; 0
29.09.2009 02:00:00; 16.3; 78; 0; 0; 0
29.09.2009 03:00:00; 16.6; 77; 0; 0; 0
29.09.2009 04:00:00; 16.5; 76; 0; 0; 0
29.09.2009 05:00:00; 15.8; 80; 0; 0; 0
29.09.2009 06:00:00; 17.5; 64; 0; 0; 0
29.09.2009 07:00:00; 17.8; 62; 61; 57.0791; 3.92088
29.09.2009 08:00:00; 19; 60; 264; 124.892; 139.108
29.09.2009 09:00:00; 19; 61; 214; 195.764; 18.236
29.09.2009 10:00:00; 20.7; 57; 427; 220.911; 206.089
29.09.2009 11:00:00; 21.4; 54; 611; 124.209; 486.791
29.09.2009 12:00:00; 22.5; 49; 611; 137.95; 473.05
29.09.2009 13:00:00; 22.3; 49; 612; 108.324; 503.676
29.09.2009 14:00:00; 21.7; 49; 440; 169.37; 270.63
29.09.2009 15:00:00; 21.7; 49; 343; 128.23; 214.77
29.09.2009 16:00:00; 20; 52; 170; 106.243; 63.7565
29.09.2009 17:00:00; 19; 55; 13; 12.6201; 0.379853
29.09.2009 18:00:00; 18.2; 58; 0; 0; 0
29.09.2009 19:00:00; 17.4; 61; 0; 0; 0
29.09.2009 20:00:00; 17.2; 61; 0; 0; 0
29.09.2009 21:00:00; 16.6; 63; 0; 0; 0
29.09.2009 22:00:00; 17; 62; 0; 0; 0
29.09.2009 23:00:00; 17.2; 63; 0; 0; 0
30.09.2009 00:00:00; 17; 64; 0; 0; 0
30.09.2009 01:00:00; 16.8; 65; 0; 0; 0
30.09.2009 02:00:00; 16.5; 67; 0; 0; 0
30.09.2009 03:00:00; 16.2; 70; 0; 0; 0
30.09.2009 04:00:00; 14.8; 86; 0; 0; 0
30.09.2009 05:00:00; 15.3; 81; 0; 0; 0
30.09.2009 06:00:00; 15.6; 80; 0; 0; 0
30.09.2009 07:00:00; 16; 79; 36; 34.5997; 1.40032
30.09.2009 08:00:00; 16.4; 76; 86; 81.8351; 4.16493
30.09.2009 09:00:00; 16.8; 73; 77; 74.6155; 2.38451
30.09.2009 10:00:00; 16.6; 74; 83; 80.7106; 2.28937
30.09.2009 11:00:00; 16.2; 80; 134; 128.572; 5.42782
30.09.2009 12:00:00; 18.5; 72; 310; 271.517; 38.4829
30.09.2009 13:00:00; 16.9; 79; 275; 251.146; 23.8537
30.09.2009 14:00:00; 15.2; 91; 60; 58.6875; 1.31245
30.09.2009 15:00:00; 15.8; 89; 60; 58.2939; 1.70612
30.09.2009 16:00:00; 16; 85; 72; 68.0571; 3.94291
30.09.2009 17:00:00; 15.5; 85; 13; 12.5891; 0.410886
30.09.2009 18:00:00; 14.1; 91; 0; 0; 0
30.09.2009 19:00:00; 12.6; 94; 0; 0; 0
30.09.2009 20:00:00; 12.7; 94; 0; 0; 0
30.09.2009 21:00:00; 13.2; 94; 0; 0; 0
30.09.2009 22:00:00; 13; 94; 0; 0; 0
30.09.2009 23:00:00; 13.7; 92; 0; 0; 0
01.10.2009 00:00:00; 12.4; 94; 0; 0; 0
01.10.2009 01:00:00; 12.5; 95; 0; 0; 0
01.10.2009 02:00:00; 12.9; 94; 0; 0; 0
01.10.2009 03:00:00; 12.8; 94; 0; 0; 0
01.10.2009 04:00:00; 12.7; 94; 0; 0; 0
01.10.2009 05:00:00; 12.1; 95; 0; 0; 0
01.10.2009 06:00:00; 12.1; 95; 0; 0; 0
01.10.2009 07:00:00; 13.8; 90; 144; 54.3099; 89.6901
01.10.2009 08:00:00; 16.3; 79; 339; 60.003; 278.997
01.10.2009 09:00:00; 17.2; 74; 350; 177.198; 172.802
01.10.2009 10:00:00; 18.9; 67; 462; 190.601; 271.399
01.10.2009 11:00:00; 19.5; 63; 412; 259.166; 152.834
01.10.2009 12:00:00; 19.6; 61; 338; 273.093; 64.9066
01.10.2009 13:00:00; 21.4; 55; 290; 253.64; 36.3599
01.10.2009 14:00:00; 20.9; 54; 312; 220.526; 91.4737
01.10.2009 15:00:00; 20.9; 53; 251; 166.754; 84.2457
01.10.2009 16:00:00; 19.9; 54; 119; 103.644; 15.3563
01.10.2009 17:00:00; 18.7; 59; 28; 25.925; 2.07502
01.10.2009 18:00:00; 17.5; 64; 0; 0; 0
01.10.2009 19:00:00; 17; 65; 0; 0; 0
01.10.2009 20:00:00; 16.9; 66; 0; 0; 0
01.10.2009 21:00:00; 16.9; 60; 0; 0; 0
01.10.2009 22:00:00; 15.7; 65; 0; 0; 0
01.10.2009 23:00:00; 13.8; 70; 0; 0; 0
01.10.2009 24:00:00; 13.8; 73; 0; 0; 0
02.10.2009 01:00:00; 13.5; 74; 0; 0; 0
02.10.2009 02:00:00; 13.3; 75; 0; 0; 0
02.10.2009 03:00:00; 13.4; 76; 0; 0; 0
02.10.2009 04:00:00; 13; 76; 0; 0; 0
02.10.2009 05:00:00; 12.8; 77; 0; 0; 0
02.10.2009 06:00:00; 12.8; 73; 0; 0; 0
02.10.2009 07:00:00; 13.1; 71; 70; 64.4204; 5.57962
02.10.2009 08:00:00; 13.4; 74; 116; 108.21; 7.78981
02.10.2009 09:00:00; 13.5; 73; 133; 125.74; 7.26031
02.10.2009 10:00:00; 14.1; 69; 176; 165.524; 10.4758
02.10.2009 11:00:00; 14.8; 65; 278; 254.246; 23.7544
02.10.2009 12:00:00; 14.5; 65; 118; 113.788; 4.21195
02.10.2009 13:00:00; 14.3; 65; 60; 58.8426; 1.15739
02.10.2009 14:00:00; 13.8; 71; 35; 34.543; 0.456979
02.10.2009 15:00:00; 14.4; 67; 67; 64.8056; 2.19436
02.10.2009 16:00:00; 14.5; 70; 100; 91.9928; 8.00717
02.10.2009 17:00:00; 11.7; 83; 14; 13.431; 0.568953
02.10.2009 18:00:00; 10.8; 89; 0; 0; 0
02.10.2009 19:00:00; 11.7; 90; 0; 0; 0
02.10.2009 20:00:00; 12.6; 81; 0; 0; 0
02.10.2009 21:00:00; 12.4; 74; 0; 0; 0
02.10.2009 22:00:00; 12.2; 74; 0; 0; 0
02.10.2009 23:00:00; 10.7; 79; 0; 0; 0
03.10.2009 00:00:00; 9.8; 81; 0; 0; 0
03.10.2009 01:00:00; 9.5; 80; 0; 0; 0
03.10.2009 02:00:00; 8.6; 83; 0; 0; 0
03.10.2009 03:00:00; 8.4; 83; 0; 0; 0
03.10.2009 04:00:00; 8.1; 86; 0; 0; 0
03.10.2009 05:00:00; 8.3; 87; 0; 0; 0
03.10.2009 06:00:00; 9.6; 83; 0; 0; 0
03.10.2009 07:00:00; 11.7; 76; 142; 46.7026; 95.2974
03.10.2009 08:00:00; 13.4; 63; 290; 86.6124; 203.388
03.10.2009 09:00:00; 15; 56; 465; 82.305; 382.695
03.10.2009 10:00:00; 15.8; 50; 526; 121.342; 404.658
03.10.2009 11:00:00; 16.6; 47; 526; 185.21; 340.79
03.10.2009 12:00:00; 17.9; 43; 586; 138.062; 447.938
03.10.2009 13:00:00; 18.3; 40; 514; 166.524; 347.476
03.10.2009 14:00:00; 18.8; 39; 444; 141.484; 302.516
03.10.2009 15:00:00; 19.1; 39; 305; 133.498; 171.502
03.10.2009 16:00:00; 17.3; 43; 135; 99.4507; 35.5493
03.10.2009 17:00:00; 15.5; 51; 14; 13.3704; 0.629589
03.10.2009 18:00:00; 14.6; 60; 0; 0; 0
03.10.2009 19:00:00; 13.8; 69; 0; 0; 0
03.10.2009 20:00:00; 13; 74; 0; 0; 0
03.10.2009 21:00:00; 12.3; 78; 0; 0; 0
03.10.2009 22:00:00; 11.7; 80; 0; 0; 0
03.10.2009 23:00:00; 10.1; 87; 0; 0; 0
04.10.2009 00:00:00; 8.3; 92; 0; 0; 0
04.10.2009 01:00:00; 7.7; 93; 0; 0; 0
04.10.2009 02:00:00; 7.4; 94; 0; 0; 0
04.10.2009 03:00:00; 6.9; 95; 0; 0; 0
04.10.2009 04:00:00; 6.7; 95; 0; 0; 0
04.10.2009 05:00:00; 6.6; 95; 0; 0; 0
04.10.2009 06:00:00; 8.8; 93; 0; 0; 0
04.10.2009 07:00:00; 14.8; 63; 190; 33.63; 156.37
04.10.2009 08:00:00; 17.3; 53; 334; 59.118; 274.882
04.10.2009 09:00:00; 18.9; 46; 476; 84.252; 391.748
04.10.2009 10:00:00; 20.4; 42; 574; 101.598; 472.402
04.10.2009 11:00:00; 20.7; 38; 592; 112.016; 479.984
04.10.2009 12:00:00; 21.3; 37; 587; 130.069; 456.931
04.10.2009 13:00:00; 22.2; 37; 545; 129.014; 415.986
04.10.2009 14:00:00; 22.3; 38; 438; 140.536; 297.464
04.10.2009 15:00:00; 21.7; 39; 299; 132.151; 166.849
04.10.2009 16:00:00; 19.9; 42; 141; 95.3948; 45.6052
04.10.2009 17:00:00; 17.8; 49; 16; 15.0802; 0.919834
04.10.2009 18:00:00; 16.1; 59; 0; 0; 0
04.10.2009 19:00:00; 14.6; 70; 0; 0; 0
04.10.2009 20:00:00; 12.7; 80; 0; 0; 0
04.10.2009 21:00:00; 11.6; 85; 0; 0; 0
04.10.2009 22:00:00; 10.9; 88; 0; 0; 0
04.10.2009 23:00:00; 11.2; 85; 0; 0; 0
05.10.2009 00:00:00; 10.7; 87; 0; 0; 0
05.10.2009 01:00:00; 10.2; 88; 0; 0; 0
05.10.2009 02:00:00; 10.5; 87; 0; 0; 0
05.10.2009 03:00:00; 9.6; 91; 0; 0; 0
05.10.2009 04:00:00; 11.5; 83; 0; 0; 0
05.10.2009 05:00:00; 11.7; 79; 0; 0; 0
05.10.2009 06:00:00; 13; 73; 0; 0; 0
05.10.2009 07:00:00; 15.3; 65; 186; 32.922; 153.078
05.10.2009 08:00:00; 17.4; 53; 336; 59.472; 276.528
05.10.2009 09:00:00; 18.3; 49; 470; 83.19; 386.81
05.10.2009 10:00:00; 19.1; 47; 549; 97.173; 451.827
05.10.2009 11:00:00; 19.5; 46; 595; 105.315; 489.685
05.10.2009 12:00:00; 20.3; 45; 493; 209.7; 283.3
05.10.2009 13:00:00; 21.2; 44; 446; 207.742; 238.258
05.10.2009 14:00:00; 21.1; 45; 385; 176.086; 208.914
05.10.2009 15:00:00; 20.2; 48; 222; 158.853; 63.1474
05.10.2009 16:00:00; 19; 52; 83; 77.0142; 5.98584
05.10.2009 17:00:00; 18.3; 57; 4; 3.93483; 0.0651734
05.10.2009 18:00:00; 18.4; 57; 0; 0; 0
05.10.2009 19:00:00; 18.2; 58; 0; 0; 0
05.10.2009 20:00:00; 17.6; 61; 0; 0; 0
05.10.2009 21:00:00; 17.1; 66; 0; 0; 0
05.10.2009 22:00:00; 16; 82; 0; 0; 0
05.10.2009 23:00:00; 15.3; 85; 0; 0; 0
06.10.2009 00:00:00; 15.1; 91; 0; 0; 0
06.10.2009 01:00:00; 15.3; 90; 0; 0; 0
06.10.2009 02:00:00; 15.8; 82; 0; 0; 0
06.10.2009 03:00:00; 15.5; 82; 0; 0; 0
06.10.2009 04:00:00; 14.9; 85; 0; 0; 0
06.10.2009 05:00:00; 13.3; 93; 0; 0; 0
06.10.2009 06:00:00; 14.1; 90; 0; 0; 0
06.10.2009 07:00:00; 16.4; 80; 134; 39.098; 94.902
06.10.2009 08:00:00; 17.4; 74; 224; 121.201; 102.799
06.10.2009 09:00:00; 18.1; 72; 177; 163.582; 13.4182
06.10.2009 10:00:00; 19.7; 68; 318; 233.025; 84.9753
06.10.2009 11:00:00; 21.3; 63; 334; 257.742; 76.2577
06.10.2009 12:00:00; 23; 58; 336; 261.654; 74.3461
06.10.2009 13:00:00; 25.1; 53; 469; 186.646; 282.354
06.10.2009 14:00:00; 26.4; 49; 343; 193.937; 149.063
06.10.2009 15:00:00; 26.2; 48; 221; 155.899; 65.1006
06.10.2009 16:00:00; 22.8; 62; 34; 32.9665; 1.03352
06.10.2009 17:00:00; 20.8; 83; 2; 1.98121; 0.0187886
06.10.2009 18:00:00; 20.4; 87; 0; 0; 0
06.10.2009 19:00:00; 19.8; 88; 0; 0; 0
06.10.2009 20:00:00; 19.1; 91; 0; 0; 0
06.10.2009 21:00:00; 18.4; 90; 0; 0; 0
06.10.2009 22:00:00; 17.8; 89; 0; 0; 0
06.10.2009 23:00:00; 17.8; 91; 0; 0; 0
07.10.2009 00:00:00; 18.9; 81; 0; 0; 0
07.10.2009 01:00:00; 18.7; 84; 0; 0; 0
07.10.2009 02:00:00; 17.9; 93; 0; 0; 0
07.10.2009 03:00:00; 17.6; 95; 0; 0; 0
07.10.2009 04:00:00; 18.5; 82; 0; 0; 0
07.10.2009 05:00:00; 17.1; 88; 0; 0; 0
07.10.2009 06:00:00; 18.4; 84; 0; 0; 0
07.10.2009 07:00:00; 21.9; 63; 0; 0; 0
07.10.2009 08:00:00; 23.2; 58; 312; 55.224; 256.776
07.10.2009 09:00:00; 24.8; 53; 459; 81.243; 377.757
07.10.2009 10:00:00; 26.8; 47; 543; 96.111; 446.889
07.10.2009 11:00:00; 26.4; 44; 528; 160.743; 367.257
07.10.2009 12:00:00; 27.6; 43; 433; 235.92; 197.08
07.10.2009 13:00:00; 28.5; 40; 488; 165.312; 322.688
07.10.2009 14:00:00; 28.4; 40; 335; 193.176; 141.824
07.10.2009 15:00:00; 27.1; 45; 227; 151.542; 75.458
07.10.2009 16:00:00; 25.3; 50; 85; 78.349; 6.65103
07.10.2009 17:00:00; 23.7; 58; 5; 4.86151; 0.138493
07.10.2009 18:00:00; 22.3; 66; 0; 0; 0
07.10.2009 19:00:00; 21.4; 70; 0; 0; 0
07.10.2009 20:00:00; 20; 75; 0; 0; 0
07.10.2009 21:00:00; 18.4; 83; 0; 0; 0
07.10.2009 22:00:00; 16.1; 91; 0; 0; 0
07.10.2009 23:00:00; 14.9; 93; 0; 0; 0
08.10.2009 00:00:00; 14.5; 94; 0; 0; 0
08.10.2009 01:00:00; 14; 94; 0; 0; 0
08.10.2009 02:00:00; 13.3; 95; 0; 0; 0
08.10.2009 03:00:00; 13; 95; 0; 0; 0
08.10.2009 04:00:00; 13; 95; 0; 0; 0
08.10.2009 05:00:00; 13.6; 95; 0; 0; 0
08.10.2009 06:00:00; 14.3; 94; 0; 0; 0
08.10.2009 07:00:00; 16.9; 85; 178; 31.506; 146.494
08.10.2009 08:00:00; 18.5; 79; 233; 108.832; 124.168
08.10.2009 09:00:00; 21.4; 66; 426; 75.9916; 350.008
08.10.2009 10:00:00; 23.3; 58; 441; 172.924; 268.076
08.10.2009 11:00:00; 26.7; 45; 448; 217.105; 230.895
08.10.2009 12:00:00; 26.7; 44; 396; 246.612; 149.388
08.10.2009 13:00:00; 27.3; 43; 397; 220.636; 176.364
08.10.2009 14:00:00; 25.8; 44; 255; 204.383; 50.6174
08.10.2009 15:00:00; 24.8; 46; 153; 140.376; 12.6236
08.10.2009 16:00:00; 23.2; 50; 41; 39.4055; 1.59446
08.10.2009 17:00:00; 22.1; 56; 2; 1.97304; 0.0269591
08.10.2009 18:00:00; 21.9; 57; 0; 0; 0
08.10.2009 19:00:00; 21.5; 59; 0; 0; 0
08.10.2009 20:00:00; 20.6; 65; 0; 0; 0
